Sample_ID	PE.34.3	PE.36.6	PE.36.5	PE.36.4	PC.34.3	PC.34.2	MGDG.34.3	PC.36.6	PC.36.4	MGDG.36.6	MGDG.36.5	MGDG.36.4	DGDG.34.3	DGDG.34.2	DGDG.36.6	DGDG.36.4	DAG.34.2	DAG.36.5	DAG.36.4	PE.36.2	PC.34.1	MGDG.34.2	PC.36.2	MGDG.36.3_1	MGDG.36.2	DGDG.32.0	DGDG.34.1	DGDG.34.0	DGDG.36.2	DGDG.36.1	TAG.48.1	TAG.48.0	TAG.50.3	TAG.50.2	TAG.50.1	TAG.50.0	TAG.52.5	TAG.52.4	TAG.52.3	TAG.52.2	TAG.52.1	TAG.52.0	TAG.54.9	TAG.54.8	TAG.54.6	TAG.54.5	TAG.54.4	TAG.54.3	TAG.54.2	TAG.56.7	TAG.56.6	TAG.56.5	TAG.56.3	TAG.56.2	TAG.58.4	TAG.58.3	TAG.60.5	TAG.60.4	TAG.54.0	TAG.56.0	TAG.58.2	PS.38.2	PS.38.1	PS.38.0	PS.40.2	PS.40.1	PS.42.3	SQDG.32.0	SQDG.34.3	SQDG.34.2	SQDG.36.4
RT_77H	26.06702135	23.98467991	26.05258397	26.04843233	30.46295003	30.21928095	27.97596269	29.87408307	29.39713497	32.15134212	28.54259337	26.16038726	28.97596269	27.01903141	30.88285328	25.73376179	22.04008299	19.6324326	19.75814991	19.85145244	25.33415433	25.32044691	25.65403459	19.81232217	19.91627174	25.2570989	23.12252881	21.47034221	23.87642702	19.3822183	21.8526139	21.21624586	24.55800771	24.83845916	22.89363195	20.04679229	28.48615742	27.52402561	24.33073966	24.72858155	22.51379939	19.04127921	27.43936321	28.63547214	27.5089974	25.4137715	24.33756093	23.94949048	22.62168055	22.09837157	21.39403243	21.3152173	20.37992933	20.49935201	19.54725087	20.40888572	20.19692025	19.06027967	18.771079	19.0414558	19.1219211	25.55508431	27.79575471	24.65403459	25.56964241	24.99765776	20.39061286	23.65403459	22.92791266	23.85756799	23.45513053
RT_78H	25.48922372	23.46762147	25.39427532	25.54037781	30.47266518	30.26472392	28.01903141	30.12386138	29.681438	32.46295003	28.54627841	26.22250897	29.22848478	27.18895641	31.27586448	25.89272883	21.83993027	18.92919084	19.25540876	18.22191823	25.1054955	25.32388599	25.62086773	20.20598304	19.57885766	25.48308459	23.14970356	21.68615776	23.95836863	19.72425154	20.43038496	20.50691053	24.76445858	24.74406679	22.05399331	19.38495571	29.15315569	27.99765776	24.60964047	24.06085159	20.86639294	17.38143759	28.42342167	29.55910245	28.31958585	26.13516128	24.65948902	23.68645607	21.95950648	23.0830303	22.33492083	22.00679517	19.76244895	19.93569922	19.1751359	20.19107368	21.27208538	19.89779967	16.00155048	17.84346296	18.82701421	25.60681996	27.81421162	24.8239596	25.65129963	25.51953356	19.95896244	24.5869204	24.21697079	24.62644876	24.49838372
RT_79H	26.01690824	24.296141	26.12927673	26.38112994	30.06085159	29.78019151	27.69975289	29.29789078	29.21697079	32.3141926	28.37036042	26.15653493	29.37243774	28.02960065	31.07367563	26.16614653	21.3449257	17.41477144	18.15721971	18.8847274	25.46450886	25.6180691	24.96719248	21.51088946	20.07722542	24.33756093	25.21326682	20.00011956	24.63200829	21.47307251	20.47003422	20.32827938	24.30312743	24.42981944	22.31807274	18.74675278	28.17474255	27.06085159	24.33073966	23.88576488	20.62256477	16.77361071	27.34095951	28.56819319	27.43141446	25.39754303	23.80931282	23.54037781	21.4894685	22.33285115	21.88762392	21.35322034	18.93936342	19.24508935	18.44479167	19.36541726	20.68462741	18.96351279	16.48347477	16.05914649	17.89980604	25.55800771	28.12632542	25.59263405	26.04635202	25.42021211	20.51417515	25.53741844	23.68645607	25.08131569	24.74919183
RT_80H	26.03800065	23.89504269	26.3595099	26.76445858	29.98141712	30.23077659	27.45513053	29.30007503	29.95393638	32.00168951	28.3661968	26.19835511	29.20769297	27.69975289	30.79265548	25.86466904	21.80629307	18.23530186	20.15990853	20.35938904	26.07111992	25.38442753	25.56092519	21.70304566	19.94634989	24.31699961	25.23169229	20.04996391	24.37119171	21.40250233	21.66513181	20.93445	22.53166773	23.67572966	22.76226818	19.68505142	27.34095951	26.78954956	24.23169229	24.60399391	22.48664466	18.53416965	26.22802598	28.03485638	27.77705862	25.45826341	24.20209751	23.92252343	22.33227234	21.77360487	21.63330338	20.92244271	19.64464213	20.17966968	19.06629157	19.34341064	25.70712547	16.30887351	18.45963437	18.66731733	25.89960827	24.86230591	28.02432571	25.48922372	25.71030281	24.98467991	20.82993096	25.26069217	23.20524826	24.71292828	24.5869204
RT_83H	25.84326015	24.01903141	26.0232684	26.47691921	30.04791253	30.00838417	27.46295003	29.05827304	29.54259337	31.99158892	28.4274236	26.33415433	29.2602435	27.8799358	30.87554848	26.09546978	21.79898361	18.75940613	19.56298655	19.70400104	25.86938374	25.55800771	25.20955332	21.52215823	19.98480839	24.39754303	25.06496769	19.94418301	24.23899709	21.14125138	21.88574954	21.18940702	24.19460298	24.65948902	23.32388599	19.99392553	28.47072738	27.57542476	24.99334477	25.0567237	22.6777248	19.15628952	27.71947113	29.14102193	28.28471539	26.05465532	24.55800771	24.14879929	22.657219	22.71133635	22.37163602	21.82335772	20.2400315	20.64299282	19.64406152	20.34675048	20.50319015	19.38518707	18.05886227	19.27260871	18.2905049	25.07316485	28.14102193	26.21326682	26.21326682	25.83845916	19.03348551	26.20583023	24.48615742	26.13907103	26.42502377
RT_84H	26.20209751	24.0019579	26.30486877	26.48000519	30.27586448	30.26472392	27.21697079	29.57181351	29.65608242	32.12694078	28.33671003	26.0019579	29.1723599	27.39917412	30.97459585	25.83364215	21.38370983	18.69961227	18.72643937	20.175933	26.10948636	25.0019579	25.3778248	20.98507185	18.06462763	24.34435009	24.24626509	19.62214175	23.70767256	19.92389189	21.6262763	21.01292388	23.85756799	24.23899709	22.75829317	19.34713299	28.54259337	27.46295003	24.52252981	24.44884426	22.42664406	18.41588822	28.2399076	29.51276915	28.35363334	25.88808993	24.28912057	23.64306348	22.24876539	22.57977927	22.17510407	21.50441692	19.53569162	20.12243737	18.81252969	19.88341444	19.54903832	18.37051301	17.73620907	18.2949191	16.56551998	24.70767256	28.08131569	25.74149744	25.56092519	25.14491585	19.87045578	25.44884426	23.23788929	25.20583023	25.28206582
RT_85H	23.83845916	22.59474318	24.93156857	25.65948902	29.12878526	29.33244801	28.06599489	28.49381099	29.0889155	32.33830505	28.70305804	27.17949608	29.27364324	28.73569959	31.43340575	27.8799358	22.14426521	18.57632321	20.87342744	19.33951101	24.67033641	26.90884849	25.36118453	23.85756799	22.56910173	25.5869204	25.6676322	22.38555345	25.87876715	21.97686503	20.46833349	20.56171605	24.45513053	24.55215498	22.99689676	19.35204062	28.49381099	28.15557024	25.51352232	24.92705309	21.32016785	17.76157285	27.41538435	29.1723599	29.3087791	27.19835511	25.74919183	24.01903141	22.09753741	23.33756093	23.26785196	23.02076161	19.92316381	19.79608834	19.64699853	19.31997327	20.07591755	19.70721857	16.43705126	17.9083358	17.7309101	25.22435032	28.02432571	26.26963637	26.58978005	25.51953356	18.89076242	25.62366094	23.72858155	25.24626509	25.20955332
RT_86H	23.07468766	22.66395034	24.71816493	24.96719248	29.11892064	28.80808552	27.77077236	28.93438358	28.89446457	32.46051098	28.642375	27.16997331	29.31311152	28.53519491	31.38792298	27.6931198	21.92732731	20.18129108	20.71219288	17.05687783	24.43618896	26.46917526	24.92705309	23.36452798	22.21751994	25.93156857	25.06085159	22.95257863	25.67841875	21.74212429	20.39812616	20.65762008	24.46762147	24.47382662	22.18594825	19.46687067	28.89735285	28.11644391	25.34095951	24.14879929	20.96248613	17.18431788	28.31094694	29.85192142	29.39509294	27.44726841	25.73634495	23.94055735	22.06665519	23.82880899	23.39100019	23.26785196	20.14176726	19.74142296	19.41208415	19.56081401	21.06034116	20.07754842	17.00045033	17.56117247	18.0880354	24.67572966	27.23534932	22.75798486	23.95836863	24.92705309	19.06674601	25.60116232	24.73376179	25.72858155	25.17949608
RT_88H	23.49228352	22.09521994	24.64306348	25.14879929	28.6628876	28.78019151	27.73892349	27.8799358	28.58262026	32.07048029	28.39509294	26.48462182	29.05827304	28.53889888	30.88285328	27.16038726	21.69801311	18.45772065	19.93740989	18.07514286	24.49838372	26.22066527	24.84326015	23.32388599	21.98204756	25.24263567	25.33415433	21.69849633	25.48615742	21.7613941	21.14903537	20.75514634	24.64855946	24.57542476	22.85544728	19.35692711	28.18895641	27.80808552	25.19084106	24.33073966	20.97228934	17.35673204	27.21697079	28.80193329	28.71947113	26.77705862	25.44569083	23.89504269	21.89289648	23.00986825	22.71702904	22.72194652	19.94208025	19.58298001	19.15498309	19.15705255	19.7142082	19.24488293	26.8711421	17.60826002	18.24886643	25.33415433	27.67976142	23.56383678	24.60399391	25.00624526	20.41020444	25.36118453	25.06496769	25.49838372	24.99765776
RT_90H	22.40863204	22.62738348	24.56964241	24.25349666	28.58978005	27.80193329	27.26248545	28.95670813	27.80808552	31.8459537	28.61456315	26.58978005	29.21697079	28.47072738	30.97459585	27.44726841	21.66634226	20.29332278	19.78634956	18.46673592	23.60964047	25.87408307	25.46762147	22.61363346	23.20227795	25.55508431	24.84326015	23.16255268	26.72598444	22.07153814	21.80920808	21.37675125	25.19835511	24.83364215	24.47382662	20.05231305	28.66627819	27.83243538	25.8239596	25.68912526	23.05655024	18.99132462	29.14102193	30.13613971	29.07622681	27.77705862	26.4504184	24.99334477	23.36452798	23.92252343	23.21149533	23.31008019	21.41245469	21.22065335	20.00325574	20.51566924	21.32486021	20.06793257	18.22978829	18.54778397	18.43254475	25.1718829	27.54627841	24.01051991	24.72338264	25.28559751	19.72504542	25.94503083	25.08537391	26.08942074	25.09345625
RT_91H	24.20955332	19.67820329	25.17949608	28.24445152	27.13124091	30.61981888	22.76968381	24.17949608	30.83845916	27.8799358	25.6180691	26.19835511	26.34095951	28.90884849	27.61104867	27.67303556	22.48984306	19.12289395	22.47699014	23.85756799	25.50142418	25.64030761	27.29789078	21.10336562	22.56481493	23.59832516	24.59263405	19.98371211	26.17759655	20.62750093	28.89735285	25.48615742	26.32216747	28.92592201	26.10948636	22.53183404	27.25349666	29.21697079	25.84326015	27.09143991	24.69178952	23.48000519	21.0810598	25.71554898	30.00838417	26.71292828	26.81421162	27.65948902	26.64581409	21.57405436	21.75318308	22.18041183	24.33073966	25.6676322	19.92063766	21.85505026	19.93334286	22.52582198	25.14102193	22.123075	23.0743076	25.68645607	27.88576488	23.80931282	24.9179795	25.7568454	21.0132753	25.55508431	25.42021211	26.21326682	25.62366094
RT_92H	23.83845916	18.16087331	24.66492291	28.2030316	26.986851	30.67976142	23.31008019	23.63200829	31.12386138	28.26248545	25.96499157	26.89735285	26.52850371	29.15557024	28.04009303	28.13613971	22.88603348	18.78628249	23.40405634	23.33756093	25.99765776	26.44253049	27.21697079	22.65476505	23.20658963	23.98467991	25.15653493	19.92341445	26.3877176	20.8479343	29.53333936	26.51352232	26.34604241	29.11892064	26.72598444	23.48000519	27.35783332	29.67976142	25.96939003	26.50748593	24.52252981	23.63200829	21.02317986	25.91570216	30.78487812	27.58978005	27.16997331	25.69444886	26.11147766	22.98810164	22.87517986	23.50445824	24.01903141	25.65403459	21.20189776	21.87466735	20.32274898	23.33756093	26.16806119	24.89504269	23.31008019	25.56092519	27.98141712	24.63754647	25.296141	25.65403459	21.32585616	26.14879929	25.47691921	26.17759655	25.47072738
RT_93H	24.32388599	19.74533326	25.26785196	28.57542476	27.28029672	30.79265548	23.4169954	24.23899709	31.00838417	28.26248545	25.9293126	26.93156857	26.77705862	29.22158742	28.02960065	28.12632542	22.94835262	18.54421004	23.11538932	24.01903141	26.48922372	26.46138952	27.34942108	22.78189255	23.21842666	24.41054037	25.33073966	20.46655687	26.38935983	21.00737944	30.64581409	27.79575471	26.86230591	29.73569959	27.80193329	24.43618896	27.54627841	29.76287581	26.31181316	26.85043181	25.16422933	23.98467991	21.61330153	26.01690824	30.64581409	27.64581409	27.21697079	25.95615421	26.60399391	23.0491446	22.54382705	23.32388599	24.44253049	26.58978005	20.30710006	22.4959421	20.90552245	23.32388599	25.89272883	23.66492291	24.20955332	25.01051991	27.77077236	23.59832516	24.56964241	25.0442687	17.13993959	20.20669437	25.08131569	25.06085159	24.23169229
RT_95H	24.3778248	19.95149825	25.39100019	28.55727741	27.47072738	30.89012128	23.49228352	24.36452798	31.07367563	28.08638668	25.90655668	27.01903141	27.06085159	29.33244801	27.95947457	28.35783332	23.12924874	18.8530049	23.49228352	24.1718829	26.41538435	26.67303556	27.50142418	22.82405334	23.79946503	24.42981944	25.6292312	20.88659772	26.78954956	21.6023722	31.11768281	28.05568988	27.11147766	30.27586448	28.24445152	24.67033641	27.9922645	30.27586448	26.6180691	27.16997331	25.28912057	24.23169229	21.32587938	26.24081753	30.96774218	27.86820651	27.58978005	25.76951181	26.68645607	23.57542476	22.64497978	23.85756799	24.76951181	27.56092519	20.58835981	23.03749802	22.20226539	23.93156857	26.54037781	24.94055735	25.23899709	24.87642702	27.93719312	24.06907209	25.03170524	25.0442687	18.7351836	20.69244966	25.11743511	25.27852546	24.78954956
RT_96H	22.91168438	15.44238145	23.84804521	27.65266776	26.68645607	30.5202832	23.23365975	23.68645607	30.70470778	28.12632542	25.87408307	27.20769297	26.32388599	29.02696559	27.71947113	28.04531074	22.48068261	18.63982073	23.13731561	22.65235156	25.70239762	26.68645607	27.10149357	22.8500713	23.59832516	23.18387613	24.99334477	19.64871042	26.42342167	20.76011201	26.6180691	24.43618896	23.71816493	27.06085159	24.44884426	22.08502518	27.48615742	29.83996119	25.68912526	25.80439733	23.74919183	23.11355317	21.35140417	26.2642765	31.07367563	27.65266776	27.33244801	26.04218237	25.53148141	20.42316516	23.12211106	23.13705367	22.79151745	24.14102193	20.61745186	20.05142909	19.02090671	23.05563379	26.0232684	24.64855946	22.10187551	25.15653493	27.91456214	24.296141	25.18328766	25.11743511	17.46166481	20.4820731	25.21697079	25.44569083	24.75938759
RT_97H	23.88576488	19.64793547	24.56964241	28.07111992	26.50597288	30.47266518	22.22167635	24.26069217	30.7612913	27.17949608	24.97158425	26.05878912	25.58405506	28.81421162	27.16038726	27.75174753	22.0062408	17.38980289	21.91231065	22.81310076	25.19084106	25.43618896	26.39754303	21.47593832	21.6930244	22.43773544	24.70767256	17.47171268	25.21697079	19.29493255	27.01903141	24.54037781	23.35110746	26.51653107	24.51050728	21.69646669	25.88576488	28.16038726	24.76951181	25.49228352	23.51653107	22.66244901	20.51158493	23.99334477	29.01637696	25.8312276	25.65676439	25.55800771	25.3273169	18.69377279	21.22072726	22.22034762	23.21924003	23.5869204	19.69215701	19.42606764	17.59817917	21.74277438	24.71816493	23.15928608	21.29569804	25.24988541	27.98141712	24.27497639	25.15267229	25.26069217	17.28518825	21.14055658	25.36786369	25.67572966	24.68645607
RT_99H	24.06907209	18.49899926	24.31699961	27.72598444	26.44094772	29.77234649	22.81357356	23.54037781	30.28691967	27.57542476	25.52850371	26.41215684	26.16614653	28.95947457	27.56819319	27.90311212	21.36201668	26.9064299	21.65069776	22.80569832	25.2570989	25.61245549	26.26963637	22.50965469	22.05398006	22.543746	24.97596269	18.44297892	25.86702832	20.73306913	27.28912057	24.70239762	23.60964047	26.92025326	24.65948902	22.13944206	26.56383678	28.71620341	25.46450886	25.74149744	24.12534031	23.22592612	20.44939493	24.75429872	29.57362026	26.81421162	26.68645607	25.73376179	25.71292828	19.86139175	21.0816851	21.88043121	22.84652289	24.13320243	19.83024145	19.43983291	18.62033797	21.85683514	25.16806119	23.62086773	21.8428991	24.46138952	27.65266776	23.296141	24.59263405	24.24626509	19.97022353	19.84621774	24.39100019	24.16422933	23.51653107
RT_100H	24.33073966	20.33562784	25.12534031	28.10149357	27.25349666	30.31958585	22.90974076	24.69178952	30.73731244	27.72598444	25.49533685	26.38935983	26.44253049	28.9511593	27.63200829	27.96499157	22.24887814	18.25154306	22.32213033	23.33756093	26.0442687	25.48308459	26.94279582	22.81812925	22.15709061	22.93971174	25.06907209	19.64187324	26.26963637	20.93495636	28.80501268	25.85281446	25.21326682	28.25349666	26.03800065	22.85815852	26.77705862	28.72598444	26.0442687	26.38607351	24.62086773	23.78954956	21.41905312	25.14491585	29.7292301	27.28912057	26.83845916	26.2298603	26.12139313	22.18330114	21.25050546	22.8656976	24.01051991	25.54627841	20.16338925	21.46504181	19.92992593	22.36439332	25.60399391	24.20209751	23.22069376	24.49228352	27.50142418	23.67572966	24.83845916	24.1870693	19.88021987	20.13658716	24.33756093	24.41054037	24.09345625
RT_101H	24.39754303	20.86825656	25.36452798	28.2030316	27.51653107	30.36202112	23.09488373	25.2642765	30.88285328	27.51653107	25.44569083	26.4137715	26.37285284	29.06855968	27.48615742	28.07622681	22.63692449	19.67821654	22.75947436	23.54037781	25.94279582	25.42981944	27.06085159	22.40891199	22.1875247	22.98417583	25.12534031	19.56326853	26.28559751	20.97956768	28.53519491	25.88343607	24.95393638	27.90311212	25.82152877	22.85226022	26.99765776	28.94558904	25.77956548	26.21141126	24.84326015	23.92252343	21.7183536	25.49533685	29.88430982	27.06085159	26.87408307	26.15653493	26.36786369	21.84887333	21.69031818	22.7100563	23.94949048	25.24988541	20.44518362	21.42755915	20.18071848	22.81704815	25.78206798	24.33073966	22.95541188	24.42342167	27.25349666	23.42981944	24.44884426	24.26069217	17.31047965	20.50392189	23.86702832	24.20209751	23.60964047
RT_102H	24.20209751	19.9991335	24.9627873	28.407302	27.306608	30.68812489	23.35110746	24.65948902	31.11768281	27.9922645	25.57253648	26.57109017	26.4137715	29.11644391	28.15073709	28.20769297	22.60499089	19.27569986	22.91617642	23.45513053	25.9383154	25.86702832	26.76445858	22.66554942	22.03349156	22.94406502	25.306608	18.80987839	26.0567237	20.68295928	29.15798076	25.98467991	25.87876715	28.86230591	26.31008019	23.04180234	27.6389277	29.75811706	26.27141857	26.65948902	25.1718829	23.79946503	21.41469994	25.71030281	30.68812489	27.83845916	27.42342167	26.75174753	26.82638633	21.44102221	22.94496919	23.75938759	23.81909384	25.88343607	21.73744079	21.68793648	21.34848731	23.52850371	25.36118453	23.70767256	23.5869204	25.15267229	27.59690449	24.08537391	25.25349666	24.80439733	17.26309843	20.27012876	24.36452798	24.48615742	24.0442687
RT_103H	24.28206582	20.67639281	25.44253049	28.39917412	27.34095951	30.64581409	23.55215498	24.85281446	31.06727786	27.83845916	25.62644876	26.64581409	26.68645607	29.0889155	28.09143991	28.5089974	22.73677857	19.05203518	23.05181765	23.44253049	26.47537375	26.58978005	26.67303556	23.22799	22.41911807	23.68645607	25.13320243	19.95368934	26.2298603	20.76501312	29.91170815	26.77705862	26.76445858	29.46295003	26.69975289	23.31008019	27.32388599	29.53333936	26.03380676	26.4169954	24.70767256	24.16422933	21.77028904	26.18328766	30.6285361	27.75811706	26.87408307	26.19084106	26.72598444	22.70997387	22.68466902	23.60964047	24.79946503	26.80193329	21.12795655	22.74746048	21.05187173	23.24600713	26.58978005	25.61245549	24.36452798	25.36786369	27.67303556	23.90426122	25.10149357	24.82880899	17.26760739	20.32146463	24.54037781	24.68110284	24.16422933
RT_104H	24.55800771	20.96576773	25.50445824	28.67303556	27.81421162	31.16038726	23.296141	25.16806119	31.46295003	28.13124091	25.56674252	26.63200829	26.6180691	29.04009303	28.306608	28.24445152	23.52850371	19.88978105	23.78954956	23.86702832	26.86230591	26.37451207	27.10149357	23.13096012	22.40242608	23.81909384	25.10149357	20.06996104	26.0442687	20.60524339	30.54811741	27.13124091	29.03223091	30.79265548	27.56819319	23.65403459	28.35783332	30.37243774	27.44726841	27.59690449	25.14102193	23.92252343	22.3526751	26.48769139	31.28140266	28.63200829	27.73246847	26.65948902	27.29789078	24.64855946	23.72858155	25.00624526	26.42822265	27.88576488	22.49774953	24.70767256	23.20495615	24.36452798	26.27141857	25.01903141	25.68378194	25.16038726	27.78331761	24.0019579	25.21697079	24.73376179	19.25382268	20.12696039	24.17949608	24.63754647	24.02749299
RT_105H	24.4169954	21.0678231	25.50445824	28.32817335	27.44726841	30.38277968	23.88576488	25.36118453	30.91170815	27.72598444	25.76951181	26.92025326	27.10149357	29.18186699	28.11147766	28.642375	22.62128057	19.86567891	22.84885567	23.14584385	26.34942108	26.51201559	26.63200829	23.32388599	22.7473652	24.16422933	25.27852546	20.49631743	26.54480552	20.89216479	30.27586448	27.41538435	26.93156857	29.52775833	27.28029672	23.98467991	27.45513053	29.19835511	26.22435032	26.89735285	25.12927673	24.28912057	22.47852549	26.39754303	30.23077659	27.66627819	26.87408307	26.52402561	26.93156857	23.17997133	22.08776841	23.36452798	25.05258397	26.93156857	20.38410581	23.00990514	21.32241386	23.01417647	26.68645607	25.31699961	24.59832516	25.1718829	27.78954956	24.36452798	25.7050375	24.45513053	17.64831966	20.83862528	24.93156857	24.83845916	24.33073966
RT_106H	24.47382662	21.41375626	25.84086166	28.65948902	28.0964755	30.9608558	23.25349666	25.79946503	31.47266518	28.07622681	25.93606996	26.986851	26.68645607	29.24898118	28.21233934	28.49381099	23.66492291	20.23082437	23.82880899	23.68645607	27.15073709	26.25889665	27.06085159	23.45513053	22.2429143	24.66492291	25.20955332	21.07093865	26.26785196	21.01598938	31.35152875	27.81421162	29.54995407	31.54351551	28.31094694	24.14102193	28.58262026	30.413368	27.65948902	28.17949608	25.53148141	24.24626509	22.07801037	26.29438909	31.06727786	28.75174753	27.82638633	26.68645607	27.83243538	26.3426558	23.09173124	25.07316485	27.19835511	28.81115182	21.99472857	25.46138952	24.12534031	24.57542476	26.49990475	25.11346621	26.65948902	25.58118403	27.94837686	24.73376179	25.89504269	24.79451582	18.86329936	20.99271475	24.79946503	24.80931282	24.42981944
RT_107H	24.10948636	20.07451572	25.20209751	28.41134883	27.24445152	30.78487812	22.8360677	24.62086773	31.08004515	27.48615742	25.28559751	26.15267229	26.10749231	28.84445791	27.75811706	27.92592201	22.70790632	19.19004384	22.99965066	23.24841651	26.37451207	25.83845916	26.53445298	22.46110807	21.57766614	23.24809333	24.43618896	18.95721959	25.73634495	19.89932225	29.82183285	26.44411152	27.15073709	29.66458389	26.77705862	23.13408017	27.46295003	29.70635563	26.57253648	26.67303556	24.59832516	23.55215498	21.6950902	26.09948843	30.79265548	28.09143991	27.27141857	26.19272324	26.49533685	23.87642702	22.96747325	24.1870693	24.94949048	26.87408307	22.0597204	23.1327363	21.98111343	23.45513053	26.01690824	24.66492291	24.65403459	25.34435009	27.71947113	24.35783332	25.51352232	24.42981944	24.03607658	20.9023523	25.48000519	25.21326682	24.45513053
RT_108H	24.44884426	20.22928167	25.20583023	28.2030316	27.16038726	30.46295003	22.61410838	24.55800771	30.67134918	27.33244801	25.31354405	26.07520688	26.19835511	28.78331761	27.48615742	27.6931198	22.29397814	18.85542039	22.46941502	23.51653107	26.31181316	25.48922372	26.48615742	22.00377867	21.30943444	23.71816493	24.34435009	19.77980607	25.77705862	20.25254302	30.43340575	26.75174753	28.45513053	30.52962107	27.37451207	23.39100019	27.73892349	29.52962107	26.52103246	27.10149357	24.63754647	23.77956548	21.6732794	26.01903141	30.29789078	28.01371761	26.95393638	25.88343607	26.71292828	25.14491585	21.76630971	23.83845916	26.12534031	27.93719312	20.21311846	24.42981944	23.01700818	23.39100019	26.10948636	25.05258397	25.57830727	25.64306348	28.08131569	24.98467991	25.2642765	24.90426122	23.88843261	20.52333175	25.09748051	25.78954956	24.95393638
RT_109H	24.19460298	19.15545258	25.24626509	28.87701241	27.37451207	31.16038726	22.92949338	24.01903141	31.47266518	28.18895641	25.74663159	26.5180331	26.09345625	29.10898811	28.00303093	27.75174753	23.07329661	16.06197528	23.49228352	24.13320243	27.53148141	26.6180691	27.26248545	23.62086773	22.56842099	23.54037781	25.56964241	19.4555348	25.87642702	21.20045995	29.98141712	26.83845916	27.21697079	29.60045355	27.04009303	23.296141	27.43936321	30.06085159	26.73892349	26.78954956	24.46762147	22.38191334	20.23237244	25.51653107	31.37243774	28.5862046	27.33244801	26.22066527	26.12927673	23.91342122	23.59832516	24.58118403	24.80931282	26.80193329	22.55617099	22.96529426	22.32331086	24.75938759	24.89965932	23.13934463	24.47382662	25.10948636	27.85638107	24.43618896	25.56964241	24.47382662	18.25019547	20.44364675	24.84804521	24.67033641	24.05258397
RT_112H	24.21697079	18.6999944	24.87642702	28.34095951	26.93156857	30.60222482	23.15325575	23.77956548	30.98141712	28.0964755	25.89735285	26.75174753	26.25889665	29.13369239	27.80193329	28.05050964	22.69344686	17.9658722	22.98050309	23.74919183	27.07111992	26.53889888	26.89735285	23.87642702	23.13118611	23.296141	25.77705862	19.16806094	26.42342167	21.55286972	28.7096457	25.86230591	25.82152877	28.48231535	26.07724602	22.67802012	27.43936321	29.7096457	26.82638633	26.67303556	24.32388599	22.01084171	20.76758599	25.85043181	30.96774218	28.66966083	27.41538435	26.6180691	26.03590523	20.89368444	22.81810155	23.56383678	24.0442687	25.4266241	21.1875919	21.55699665	20.85026651	23.67572966	24.61526502	22.92213321	23.15716572	25.29263506	28.15557024	25.36452798	26.33073966	25.04843233	19.57158601	21.11460351	24.39100019	24.9627873	24.37119171
RT_113H	23.13036883	17.99862315	24.08537391	28.3451965	26.44726841	30.5202832	22.77716088	23.11876448	31.09270045	27.98141712	26.07111992	27.25349666	26.05258397	28.97869248	27.72598444	28.32388599	22.94121618	25.60251133	23.33756093	23.95836863	27.37451207	26.27675202	27.17949608	24.55215498	23.02781743	24.28206582	25.84086166	20.68287537	26.50142418	22.1335096	31.99158892	29.476533	29.19601117	31.25349666	29.27364324	26.20769297	28.32817335	30.67134918	28.35783332	28.44332122	26.22618932	23.90426122	20.46451025	25.81909384	31.7573224	30.06085159	28.83845916	27.56819319	27.62505553	26.01690824	23.94949048	25.65948902	26.45982731	28.59334667	21.74392262	24.67572966	23.60964047	24.93156857	25.97158425	24.22435032	26.28559751	25.21326682	28.09143991	25.23899709	26.0567237	25.09748051	20.63380401	20.84244534	24.02749299	24.296141	23.64306348
RT_115H	23.94055735	20.1808503	25.306608	28.28471539	26.986851	30.33031226	24.17949608	24.49228352	30.99496365	28.46684395	26.55215498	27.94279582	27.22618932	29.18659714	28.25799806	28.93999719	23.23537927	19.18164777	23.62086773	24.06907209	25.83605267	27.02960065	27.20769297	23.40405634	24.3778248	23.48000519	25.49838372	20.97981068	27.42342167	21.64385751	23.60964047	21.97787609	24.57542476	27.43141446	25.11743511	21.05532547	28.184234	30.04791253	27.26248545	27.5089974	24.62644876	22.60692995	22.82034415	27.14102193	31.00838417	28.3451965	28.46684395	26.97596269	26.22435032	22.23406734	23.48000519	23.76951181	23.86702832	24.38442753	21.73102044	20.74265088	21.2888137	23.83845916	25.20955332	22.71034538	22.82687972	24.44253049	27.77705862	25.17949608	26.20396508	25.07724602	24.16513449	21.74921843	24.40405634	25.51050728	25.14879929
RT_117H	24.20955332	21.22583671	25.79451582	28.5862046	27.56819319	30.67134918	24.14879929	25.22435032	31.17830917	28.7612913	26.76445858	27.8799358	27.31527286	29.3451965	28.56819319	28.78331761	23.42981944	20.14779507	24.0442687	24.80439733	26.27319858	27.09143991	27.90884849	23.64306348	24.54037781	23.3778248	25.33415433	20.93584429	27.48615742	21.23369351	23.32388599	21.97432804	23.80931282	26.99765776	24.19460298	21.30248302	28.407302	30.25349666	26.81421162	26.76445858	24.0019579	23.03441429	23.67572966	27.76445858	31.48711634	28.7096457	28.5202832	26.41215684	25.97158425	22.66012323	24.24626509	24.52850371	23.80931282	24.17949608	22.05587205	20.64168241	21.56201747	24.0019579	26.19272324	24.97158425	22.68279543	25.08131569	27.57542476	23.80931282	25.33415433	24.94055735	19.66305075	20.8466842	26.07724602	26.12139313	25.10149357
